Juny 2020														
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en la radiación (A)	Isc a la temperatura (A)	Voc en la temperatura (V)	Imp temp (A)	Vmp temp (V)	P unitaria temp (W)	Potencia parque calculada con temperatura (kW)	Potencia instantanea inversors (kW)	Diferencia inversors vs Pcalculada	Potencia instanea a comptador	PR  %
6/6/2020	21:35	23	0	0	0	38,066112	0	30,412608	0	0	2,89	0,00%	2,815438	0,00%
6/6/2020	21:40	23	0	0	0	38,066112	0	30,412608	0	0	0,52	0,00%	0,506584	0,00%
6/6/2020	21:45	23	0	0	0	38,066112	0	30,412608	0	0	0	0,00%	0	0,00%
6/6/2020	21:50	22	0	0	0	38,199168	0	30,518912	0	0	0	0,00%	0	0,00%
6/6/2020	21:55	22	0	0	0	38,199168	0	30,518912	0	0	0	0,00%	0	0,00%
6/6/2020	22:00	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
6/6/2020	22:05	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0	0,00%
6/6/2020	22:10	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
6/6/2020	22:15	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
6/6/2020	22:20	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
6/6/2020	22:25	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
6/6/2020	22:30	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
6/6/2020	22:35	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
6/6/2020	22:40	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
6/6/2020	22:45	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
6/6/2020	22:50	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
6/6/2020	22:55	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
6/6/2020	23:00	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
6/6/2020	23:05	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
6/6/2020	23:10	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
6/6/2020	23:15	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
6/6/2020	23:20	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
6/6/2020	23:25	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
6/6/2020	23:30	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
6/6/2020	23:35	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
6/6/2020	23:40	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
6/6/2020	23:45	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
6/6/2020	23:50	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
6/6/2020	23:55	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
7/6/2020	0:00	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
7/6/2020	0:05	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
7/6/2020	0:10	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
7/6/2020	0:15	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
